
19_7_2024:17_16_58: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:17_16_58: starting multiTask on Arbie.
19_7_2024:17_17_26: multiTask on Arbie succeeded.
19_7_2024:17_18_21: Initalizeing task schedular
19_7_2024:17_18_21: No module named 'bs4'
19_7_2024:17_18_21: Successfully imported betfair dependencys
19_7_2024:17_18_21: Successfully imported betm dependencys
19_7_2024:17_18_21: Successfully imported boombet dependencys
19_7_2024:17_18_21: Successfully imported diamondbet dependencys
19_7_2024:17_18_21: Successfully imported ladbrokes dependencys
19_7_2024:17_18_21: Successfully imported neds dependencys
19_7_2024:17_18_21: Successfully imported palmerbet dependencys
19_7_2024:17_18_21: Successfully imported playup dependencys
19_7_2024:17_18_21: Successfully imported pointsbet dependencys
19_7_2024:17_18_21: Successfully imported sportsbett dependencys
19_7_2024:17_18_21: Successfully imported tab dependencys
19_7_2024:17_18_21: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:17_18_21: starting multiTask on Arbie.
19_7_2024:17_18_47: multiTask on Arbie succeeded.
19_7_2024:17_23_2: Initalizeing task schedular
19_7_2024:17_23_2: No module named 'bs4'
19_7_2024:17_23_2: Successfully imported betfair dependencys
19_7_2024:17_23_2: Successfully imported betm dependencys
19_7_2024:17_23_2: Successfully imported boombet dependencys
19_7_2024:17_23_2: Successfully imported diamondbet dependencys
19_7_2024:17_23_2: Successfully imported ladbrokes dependencys
19_7_2024:17_23_2: Successfully imported neds dependencys
19_7_2024:17_23_2: Successfully imported palmerbet dependencys
19_7_2024:17_23_2: Successfully imported playup dependencys
19_7_2024:17_23_2: Successfully imported pointsbet dependencys
19_7_2024:17_23_2: Successfully imported sportsbett dependencys
19_7_2024:17_23_2: Successfully imported tab dependencys
19_7_2024:17_23_2: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:17_23_2: starting multiTask on Arbie.
19_7_2024:20_26_23: Initalizeing task schedular
19_7_2024:20_26_32: No module named 'bs4'
19_7_2024:20_27_26: Initalizeing task schedular
19_7_2024:20_27_30: No module named 'bs4'
19_7_2024:20_27_49: Successfully imported betfair dependencys
19_7_2024:20_28_7: Initalizeing task schedular
19_7_2024:20_28_15: No module named 'bs4'
19_7_2024:20_28_15: Successfully imported betfair dependencys
19_7_2024:20_28_15: Successfully imported betm dependencys
19_7_2024:20_28_15: Successfully imported boombet dependencys
19_7_2024:20_28_15: Successfully imported diamondbet dependencys
19_7_2024:20_28_15: Successfully imported ladbrokes dependencys
19_7_2024:20_28_15: Successfully imported neds dependencys
19_7_2024:20_28_15: Successfully imported palmerbet dependencys
19_7_2024:20_28_15: Successfully imported playup dependencys
19_7_2024:20_28_15: Successfully imported pointsbet dependencys
19_7_2024:20_28_15: Successfully imported sportsbett dependencys
19_7_2024:20_28_15: Successfully imported tab dependencys
19_7_2024:20_28_15: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:20_29_7: starting multiTask on Arbie.
19_7_2024:20_29_52: Initalizeing task schedular
19_7_2024:20_29_53: No module named 'bs4'
19_7_2024:20_29_53: Successfully imported betfair dependencys
19_7_2024:20_29_53: Successfully imported betm dependencys
19_7_2024:20_29_53: Successfully imported boombet dependencys
19_7_2024:20_29_53: Successfully imported diamondbet dependencys
19_7_2024:20_29_53: Successfully imported ladbrokes dependencys
19_7_2024:20_29_53: Successfully imported neds dependencys
19_7_2024:20_29_53: Successfully imported palmerbet dependencys
19_7_2024:20_29_53: Successfully imported playup dependencys
19_7_2024:20_29_53: Successfully imported pointsbet dependencys
19_7_2024:20_29_53: Successfully imported sportsbett dependencys
19_7_2024:20_29_53: Successfully imported tab dependencys
19_7_2024:20_29_53: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:20_29_56: starting multiTask on Arbie.
19_7_2024:20_35_17: Initalizeing task schedular
19_7_2024:20_35_18: No module named 'bs4'
19_7_2024:20_35_18: Successfully imported betfair dependencys
19_7_2024:20_35_18: Successfully imported betm dependencys
19_7_2024:20_35_18: Successfully imported boombet dependencys
19_7_2024:20_35_18: Successfully imported diamondbet dependencys
19_7_2024:20_35_18: Successfully imported ladbrokes dependencys
19_7_2024:20_35_18: Successfully imported neds dependencys
19_7_2024:20_35_18: Successfully imported palmerbet dependencys
19_7_2024:20_35_18: Successfully imported playup dependencys
19_7_2024:20_35_18: Successfully imported pointsbet dependencys
19_7_2024:20_35_18: Successfully imported sportsbett dependencys
19_7_2024:20_35_18: Successfully imported tab dependencys
19_7_2024:20_35_18: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:20_35_18: starting multiTask on Arbie.
19_7_2024:20_59_13: Initalizeing task schedular
19_7_2024:20_59_13: No module named 'bs4'
19_7_2024:20_59_13: Successfully imported betfair dependencys
19_7_2024:20_59_13: Successfully imported betm dependencys
19_7_2024:20_59_13: Successfully imported boombet dependencys
19_7_2024:20_59_13: Successfully imported diamondbet dependencys
19_7_2024:20_59_13: Successfully imported ladbrokes dependencys
19_7_2024:20_59_13: Successfully imported neds dependencys
19_7_2024:20_59_13: Successfully imported palmerbet dependencys
19_7_2024:20_59_13: Successfully imported playup dependencys
19_7_2024:20_59_13: Successfully imported pointsbet dependencys
19_7_2024:20_59_13: Successfully imported sportsbett dependencys
19_7_2024:20_59_13: Successfully imported tab dependencys
19_7_2024:20_59_13: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:20_59_13: starting multiTask on Arbie.
19_7_2024:21_0_17: Initalizeing task schedular
19_7_2024:21_0_17: No module named 'bs4'
19_7_2024:21_0_17: Successfully imported betfair dependencys
19_7_2024:21_0_18: Successfully imported betm dependencys
19_7_2024:21_0_18: Successfully imported boombet dependencys
19_7_2024:21_0_18: Successfully imported diamondbet dependencys
19_7_2024:21_0_18: Successfully imported ladbrokes dependencys
19_7_2024:21_0_18: Successfully imported neds dependencys
19_7_2024:21_0_18: Successfully imported palmerbet dependencys
19_7_2024:21_0_18: Successfully imported playup dependencys
19_7_2024:21_0_18: Successfully imported pointsbet dependencys
19_7_2024:21_0_18: Successfully imported sportsbett dependencys
19_7_2024:21_0_18: Successfully imported tab dependencys
19_7_2024:21_0_18: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_0_18: starting multiTask on Arbie.
19_7_2024:21_1_12: Initalizeing task schedular
19_7_2024:21_1_12: No module named 'bs4'
19_7_2024:21_1_12: Successfully imported betfair dependencys
19_7_2024:21_1_12: Successfully imported betm dependencys
19_7_2024:21_1_12: Successfully imported boombet dependencys
19_7_2024:21_1_12: Successfully imported diamondbet dependencys
19_7_2024:21_1_12: Successfully imported ladbrokes dependencys
19_7_2024:21_1_12: Successfully imported neds dependencys
19_7_2024:21_1_12: Successfully imported palmerbet dependencys
19_7_2024:21_1_12: Successfully imported playup dependencys
19_7_2024:21_1_12: Successfully imported pointsbet dependencys
19_7_2024:21_1_12: Successfully imported sportsbett dependencys
19_7_2024:21_1_12: Successfully imported tab dependencys
19_7_2024:21_1_12: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_1_12: starting multiTask on Arbie.
19_7_2024:21_1_41: Initalizeing task schedular
19_7_2024:21_1_42: No module named 'bs4'
19_7_2024:21_1_42: Successfully imported betfair dependencys
19_7_2024:21_1_42: Successfully imported betm dependencys
19_7_2024:21_1_42: Successfully imported boombet dependencys
19_7_2024:21_1_42: Successfully imported diamondbet dependencys
19_7_2024:21_1_42: Successfully imported ladbrokes dependencys
19_7_2024:21_1_42: Successfully imported neds dependencys
19_7_2024:21_1_42: Successfully imported palmerbet dependencys
19_7_2024:21_1_42: Successfully imported playup dependencys
19_7_2024:21_1_42: Successfully imported pointsbet dependencys
19_7_2024:21_1_42: Successfully imported sportsbett dependencys
19_7_2024:21_1_42: Successfully imported tab dependencys
19_7_2024:21_1_42: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_1_42: starting multiTask on Arbie.
19_7_2024:21_2_0: Initalizeing task schedular
19_7_2024:21_2_0: No module named 'bs4'
19_7_2024:21_2_0: Successfully imported betfair dependencys
19_7_2024:21_2_0: Successfully imported betm dependencys
19_7_2024:21_2_0: Successfully imported boombet dependencys
19_7_2024:21_2_0: Successfully imported diamondbet dependencys
19_7_2024:21_2_0: Successfully imported ladbrokes dependencys
19_7_2024:21_2_0: Successfully imported neds dependencys
19_7_2024:21_2_0: Successfully imported palmerbet dependencys
19_7_2024:21_2_0: Successfully imported playup dependencys
19_7_2024:21_2_0: Successfully imported pointsbet dependencys
19_7_2024:21_2_0: Successfully imported sportsbett dependencys
19_7_2024:21_2_0: Successfully imported tab dependencys
19_7_2024:21_2_0: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_2_0: starting multiTask on Arbie.
19_7_2024:21_2_20: Initalizeing task schedular
19_7_2024:21_2_20: No module named 'bs4'
19_7_2024:21_2_20: Successfully imported betfair dependencys
19_7_2024:21_2_20: Successfully imported betm dependencys
19_7_2024:21_2_20: Successfully imported boombet dependencys
19_7_2024:21_2_20: Successfully imported diamondbet dependencys
19_7_2024:21_2_20: Successfully imported ladbrokes dependencys
19_7_2024:21_2_20: Successfully imported neds dependencys
19_7_2024:21_2_20: Successfully imported palmerbet dependencys
19_7_2024:21_2_20: Successfully imported playup dependencys
19_7_2024:21_2_20: Successfully imported pointsbet dependencys
19_7_2024:21_2_20: Successfully imported sportsbett dependencys
19_7_2024:21_2_20: Successfully imported tab dependencys
19_7_2024:21_2_20: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_2_20: starting multiTask on Arbie.
19_7_2024:21_13_34: Initalizeing task schedular
19_7_2024:21_13_34: No module named 'bs4'
19_7_2024:21_13_34: Successfully imported betfair dependencys
19_7_2024:21_13_34: Successfully imported betm dependencys
19_7_2024:21_13_34: Successfully imported boombet dependencys
19_7_2024:21_13_34: Successfully imported diamondbet dependencys
19_7_2024:21_13_34: Successfully imported ladbrokes dependencys
19_7_2024:21_13_34: Successfully imported neds dependencys
19_7_2024:21_13_34: Successfully imported palmerbet dependencys
19_7_2024:21_13_34: Successfully imported playup dependencys
19_7_2024:21_13_34: Successfully imported pointsbet dependencys
19_7_2024:21_13_34: Successfully imported sportsbett dependencys
19_7_2024:21_13_34: Successfully imported tab dependencys
19_7_2024:21_13_34: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_13_34: starting multiTask on Arbie.
19_7_2024:21_14_24: Initalizeing task schedular
19_7_2024:21_14_24: No module named 'bs4'
19_7_2024:21_14_24: Successfully imported betfair dependencys
19_7_2024:21_14_24: Successfully imported betm dependencys
19_7_2024:21_14_24: Successfully imported boombet dependencys
19_7_2024:21_14_24: Successfully imported diamondbet dependencys
19_7_2024:21_14_24: Successfully imported ladbrokes dependencys
19_7_2024:21_14_24: Successfully imported neds dependencys
19_7_2024:21_14_24: Successfully imported palmerbet dependencys
19_7_2024:21_14_24: Successfully imported playup dependencys
19_7_2024:21_14_24: Successfully imported pointsbet dependencys
19_7_2024:21_14_24: Successfully imported sportsbett dependencys
19_7_2024:21_14_24: Successfully imported tab dependencys
19_7_2024:21_14_24: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_14_24: starting multiTask on Arbie.
19_7_2024:21_16_25: Initalizeing task schedular
19_7_2024:21_16_25: No module named 'bs4'
19_7_2024:21_16_25: Successfully imported betfair dependencys
19_7_2024:21_16_25: Successfully imported betm dependencys
19_7_2024:21_16_25: Successfully imported boombet dependencys
19_7_2024:21_16_25: Successfully imported diamondbet dependencys
19_7_2024:21_16_25: Successfully imported ladbrokes dependencys
19_7_2024:21_16_25: Successfully imported neds dependencys
19_7_2024:21_16_25: Successfully imported palmerbet dependencys
19_7_2024:21_16_25: Successfully imported playup dependencys
19_7_2024:21_16_25: Successfully imported pointsbet dependencys
19_7_2024:21_16_25: Successfully imported sportsbett dependencys
19_7_2024:21_16_25: Successfully imported tab dependencys
19_7_2024:21_16_25: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_16_25: starting multiTask on Arbie.
19_7_2024:21_17_12: Initalizeing task schedular
19_7_2024:21_17_12: No module named 'bs4'
19_7_2024:21_17_12: Successfully imported betfair dependencys
19_7_2024:21_17_12: Successfully imported betm dependencys
19_7_2024:21_17_12: Successfully imported boombet dependencys
19_7_2024:21_17_12: Successfully imported diamondbet dependencys
19_7_2024:21_17_12: Successfully imported ladbrokes dependencys
19_7_2024:21_17_12: Successfully imported neds dependencys
19_7_2024:21_17_12: Successfully imported palmerbet dependencys
19_7_2024:21_17_12: Successfully imported playup dependencys
19_7_2024:21_17_12: Successfully imported pointsbet dependencys
19_7_2024:21_17_12: Successfully imported sportsbett dependencys
19_7_2024:21_17_12: Successfully imported tab dependencys
19_7_2024:21_17_12: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_17_12: starting multiTask on Arbie.
19_7_2024:21_17_35: Initalizeing task schedular
19_7_2024:21_17_35: No module named 'bs4'
19_7_2024:21_17_35: Successfully imported betfair dependencys
19_7_2024:21_17_35: Successfully imported betm dependencys
19_7_2024:21_17_35: Successfully imported boombet dependencys
19_7_2024:21_17_35: Successfully imported diamondbet dependencys
19_7_2024:21_17_35: Successfully imported ladbrokes dependencys
19_7_2024:21_17_35: Successfully imported neds dependencys
19_7_2024:21_17_35: Successfully imported palmerbet dependencys
19_7_2024:21_17_35: Successfully imported playup dependencys
19_7_2024:21_17_35: Successfully imported pointsbet dependencys
19_7_2024:21_17_35: Successfully imported sportsbett dependencys
19_7_2024:21_17_35: Successfully imported tab dependencys
19_7_2024:21_17_35: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_17_35: starting multiTask on Arbie.
19_7_2024:21_18_2: Initalizeing task schedular
19_7_2024:21_18_2: No module named 'bs4'
19_7_2024:21_18_2: Successfully imported betfair dependencys
19_7_2024:21_18_2: Successfully imported betm dependencys
19_7_2024:21_18_2: Successfully imported boombet dependencys
19_7_2024:21_18_2: Successfully imported diamondbet dependencys
19_7_2024:21_18_2: Successfully imported ladbrokes dependencys
19_7_2024:21_18_2: Successfully imported neds dependencys
19_7_2024:21_18_2: Successfully imported palmerbet dependencys
19_7_2024:21_18_2: Successfully imported playup dependencys
19_7_2024:21_18_2: Successfully imported pointsbet dependencys
19_7_2024:21_18_2: Successfully imported sportsbett dependencys
19_7_2024:21_18_2: Successfully imported tab dependencys
19_7_2024:21_18_2: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_18_2: starting multiTask on Arbie.
19_7_2024:21_18_29: Initalizeing task schedular
19_7_2024:21_18_29: No module named 'bs4'
19_7_2024:21_18_29: Successfully imported betfair dependencys
19_7_2024:21_18_29: Successfully imported betm dependencys
19_7_2024:21_18_29: Successfully imported boombet dependencys
19_7_2024:21_18_29: Successfully imported diamondbet dependencys
19_7_2024:21_18_29: Successfully imported ladbrokes dependencys
19_7_2024:21_18_29: Successfully imported neds dependencys
19_7_2024:21_18_29: Successfully imported palmerbet dependencys
19_7_2024:21_18_29: Successfully imported playup dependencys
19_7_2024:21_18_29: Successfully imported pointsbet dependencys
19_7_2024:21_18_29: Successfully imported sportsbett dependencys
19_7_2024:21_18_29: Successfully imported tab dependencys
19_7_2024:21_18_29: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_18_29: starting multiTask on Arbie.
19_7_2024:21_18_59: Initalizeing task schedular
19_7_2024:21_18_59: No module named 'bs4'
19_7_2024:21_18_59: Successfully imported betfair dependencys
19_7_2024:21_18_59: Successfully imported betm dependencys
19_7_2024:21_18_59: Successfully imported boombet dependencys
19_7_2024:21_18_59: Successfully imported diamondbet dependencys
19_7_2024:21_18_59: Successfully imported ladbrokes dependencys
19_7_2024:21_18_59: Successfully imported neds dependencys
19_7_2024:21_18_59: Successfully imported palmerbet dependencys
19_7_2024:21_18_59: Successfully imported playup dependencys
19_7_2024:21_18_59: Successfully imported pointsbet dependencys
19_7_2024:21_18_59: Successfully imported sportsbett dependencys
19_7_2024:21_18_59: Successfully imported tab dependencys
19_7_2024:21_18_59: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_18_59: starting multiTask on Arbie.
19_7_2024:21_20_49: Initalizeing task schedular
19_7_2024:21_20_50: No module named 'bs4'
19_7_2024:21_20_50: Successfully imported betfair dependencys
19_7_2024:21_20_50: Successfully imported betm dependencys
19_7_2024:21_20_50: Successfully imported boombet dependencys
19_7_2024:21_20_50: Successfully imported diamondbet dependencys
19_7_2024:21_20_50: Successfully imported ladbrokes dependencys
19_7_2024:21_20_50: Successfully imported neds dependencys
19_7_2024:21_20_50: Successfully imported palmerbet dependencys
19_7_2024:21_20_50: Successfully imported playup dependencys
19_7_2024:21_20_50: Successfully imported pointsbet dependencys
19_7_2024:21_20_50: Successfully imported sportsbett dependencys
19_7_2024:21_20_50: Successfully imported tab dependencys
19_7_2024:21_20_50: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_20_50: starting multiTask on Arbie.
19_7_2024:21_21_46: Initalizeing task schedular
19_7_2024:21_21_47: No module named 'bs4'
19_7_2024:21_21_47: Successfully imported betfair dependencys
19_7_2024:21_21_47: Successfully imported betm dependencys
19_7_2024:21_21_47: Successfully imported boombet dependencys
19_7_2024:21_21_47: Successfully imported diamondbet dependencys
19_7_2024:21_21_47: Successfully imported ladbrokes dependencys
19_7_2024:21_21_47: Successfully imported neds dependencys
19_7_2024:21_21_47: Successfully imported palmerbet dependencys
19_7_2024:21_21_47: Successfully imported playup dependencys
19_7_2024:21_21_47: Successfully imported pointsbet dependencys
19_7_2024:21_21_47: Successfully imported sportsbett dependencys
19_7_2024:21_21_47: Successfully imported tab dependencys
19_7_2024:21_21_47: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_21_47: starting multiTask on Arbie.
19_7_2024:21_22_20: Initalizeing task schedular
19_7_2024:21_22_20: No module named 'bs4'
19_7_2024:21_22_20: Successfully imported betfair dependencys
19_7_2024:21_22_20: Successfully imported betm dependencys
19_7_2024:21_22_20: Successfully imported boombet dependencys
19_7_2024:21_22_20: Successfully imported diamondbet dependencys
19_7_2024:21_22_20: Successfully imported ladbrokes dependencys
19_7_2024:21_22_20: Successfully imported neds dependencys
19_7_2024:21_22_20: Successfully imported palmerbet dependencys
19_7_2024:21_22_20: Successfully imported playup dependencys
19_7_2024:21_22_20: Successfully imported pointsbet dependencys
19_7_2024:21_22_20: Successfully imported sportsbett dependencys
19_7_2024:21_22_20: Successfully imported tab dependencys
19_7_2024:21_22_20: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_22_31: starting multiTask on Arbie.
19_7_2024:21_37_46: Initalizeing task schedular
19_7_2024:21_37_46: No module named 'bs4'
19_7_2024:21_37_46: Successfully imported betfair dependencys
19_7_2024:21_37_46: Successfully imported betm dependencys
19_7_2024:21_37_46: Successfully imported boombet dependencys
19_7_2024:21_37_46: Successfully imported diamondbet dependencys
19_7_2024:21_37_46: Successfully imported ladbrokes dependencys
19_7_2024:21_37_46: Successfully imported neds dependencys
19_7_2024:21_37_46: Successfully imported palmerbet dependencys
19_7_2024:21_37_46: Successfully imported playup dependencys
19_7_2024:21_37_46: Successfully imported pointsbet dependencys
19_7_2024:21_37_46: Successfully imported sportsbett dependencys
19_7_2024:21_37_46: Successfully imported tab dependencys
19_7_2024:21_37_46: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_37_46: starting multiTask on Arbie.
19_7_2024:21_40_16: Initalizeing task schedular
19_7_2024:21_40_17: No module named 'bs4'
19_7_2024:21_40_17: Successfully imported betfair dependencys
19_7_2024:21_40_17: Successfully imported betm dependencys
19_7_2024:21_40_17: Successfully imported boombet dependencys
19_7_2024:21_40_17: Successfully imported diamondbet dependencys
19_7_2024:21_40_17: Successfully imported ladbrokes dependencys
19_7_2024:21_40_17: Successfully imported neds dependencys
19_7_2024:21_40_17: Successfully imported palmerbet dependencys
19_7_2024:21_40_17: Successfully imported playup dependencys
19_7_2024:21_40_17: Successfully imported pointsbet dependencys
19_7_2024:21_40_17: Successfully imported sportsbett dependencys
19_7_2024:21_40_17: Successfully imported tab dependencys
19_7_2024:21_40_17: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_40_17: starting multiTask on Arbie.
19_7_2024:21_42_16: Initalizeing task schedular
19_7_2024:21_42_16: No module named 'bs4'
19_7_2024:21_42_16: Successfully imported betfair dependencys
19_7_2024:21_42_16: Successfully imported betm dependencys
19_7_2024:21_42_16: Successfully imported boombet dependencys
19_7_2024:21_42_16: Successfully imported diamondbet dependencys
19_7_2024:21_42_16: Successfully imported ladbrokes dependencys
19_7_2024:21_42_16: Successfully imported neds dependencys
19_7_2024:21_42_16: Successfully imported palmerbet dependencys
19_7_2024:21_42_16: Successfully imported playup dependencys
19_7_2024:21_42_16: Successfully imported pointsbet dependencys
19_7_2024:21_42_16: Successfully imported sportsbett dependencys
19_7_2024:21_42_16: Successfully imported tab dependencys
19_7_2024:21_42_16: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_42_16: starting multiTask on Arbie.
19_7_2024:21_42_32: Initalizeing task schedular
19_7_2024:21_42_32: No module named 'bs4'
19_7_2024:21_42_32: Successfully imported betfair dependencys
19_7_2024:21_42_32: Successfully imported betm dependencys
19_7_2024:21_42_32: Successfully imported boombet dependencys
19_7_2024:21_42_32: Successfully imported diamondbet dependencys
19_7_2024:21_42_32: Successfully imported ladbrokes dependencys
19_7_2024:21_42_32: Successfully imported neds dependencys
19_7_2024:21_42_32: Successfully imported palmerbet dependencys
19_7_2024:21_42_33: Successfully imported playup dependencys
19_7_2024:21_42_33: Successfully imported pointsbet dependencys
19_7_2024:21_42_33: Successfully imported sportsbett dependencys
19_7_2024:21_42_33: Successfully imported tab dependencys
19_7_2024:21_42_33: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_42_33: starting multiTask on Arbie.
19_7_2024:21_43_50: Initalizeing task schedular
19_7_2024:21_43_50: No module named 'bs4'
19_7_2024:21_43_50: Successfully imported betfair dependencys
19_7_2024:21_43_50: Successfully imported betm dependencys
19_7_2024:21_43_50: Successfully imported boombet dependencys
19_7_2024:21_43_50: Successfully imported diamondbet dependencys
19_7_2024:21_43_50: Successfully imported ladbrokes dependencys
19_7_2024:21_43_50: Successfully imported neds dependencys
19_7_2024:21_43_50: Successfully imported palmerbet dependencys
19_7_2024:21_43_50: Successfully imported playup dependencys
19_7_2024:21_43_50: Successfully imported pointsbet dependencys
19_7_2024:21_43_50: Successfully imported sportsbett dependencys
19_7_2024:21_43_50: Successfully imported tab dependencys
19_7_2024:21_43_50: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_43_50: starting multiTask on Arbie.
19_7_2024:21_44_17: Initalizeing task schedular
19_7_2024:21_44_17: No module named 'bs4'
19_7_2024:21_44_17: Successfully imported betfair dependencys
19_7_2024:21_44_17: Successfully imported betm dependencys
19_7_2024:21_44_17: Successfully imported boombet dependencys
19_7_2024:21_44_17: Successfully imported diamondbet dependencys
19_7_2024:21_44_17: Successfully imported ladbrokes dependencys
19_7_2024:21_44_17: Successfully imported neds dependencys
19_7_2024:21_44_17: Successfully imported palmerbet dependencys
19_7_2024:21_44_17: Successfully imported playup dependencys
19_7_2024:21_44_17: Successfully imported pointsbet dependencys
19_7_2024:21_44_17: Successfully imported sportsbett dependencys
19_7_2024:21_44_17: Successfully imported tab dependencys
19_7_2024:21_44_17: [Errno 2] No such file or directory: 'C:\\Users\\William\\Desktop\\PersonalProjects\\Arbie\\Arbie 3.1\\betshock_v2\\backend\\intergrations\\engine\\__pycache__\\__pycache__.py'
19_7_2024:21_44_17: starting multiTask on Arbie.
19_7_2024:21_44_41: Initalizeing task schedular
19_7_2024:21_44_41: No module named 'bs4'
19_7_2024:21_44_41: Successfully imported betfair dependencys
